Identifier,Title
55ccf2f8-f139-4389-83d5-e6ff5965bc29,Statische Waldgrenzen (Gemeinde Frenkendorf)
cc746f56-b480-428d-a342-410e91c07f4c,Gewässerinformationssystem GR (GEWIS)
e5a01f2c-c07c-40c2-8e3b-c15b959eadf8,Parzellenplan Amtliche Vermessung 1:2'000 (Raster grau)
61692ec5-e70f-4077-91fc-56afb8674030,"Geodatenmodell ""LimitesDeLaForet_V1_2"""
5705a8d5-8aec-487b-96eb-d3996cf7d31c,AT700 - Surfaces d'assolement
104ccb85-031d-4726-8bae-831aa0b1f8d0,"RDP Baulinien Beromünster, Ortsteile Beromünster und Gunzwil"
2b64e4d6-2b8f-42ff-a710-f20ba5743b21,"Oberflächenmodell (DOM) 2012, 2m-Punktgitter (Gebäude)"
18eccca8-d542-4fdd-b974-7c1ddcecf027,Perimeter Abwasserentsorgung Meierskappel
08409c74-1615-489d-bcc9-da902b0a13ab,"Modelldokumentation ""Topographische Einzugsgebiete Schweizer Gewässer"""
336a7d88-e2c0-467a-9037-ca9ba9bbaef1,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Böckten)
495a606c-4a2d-4645-8793-e45594187a9f,Förderprogramm Biodiverität Emmen
ef2d289c-e2bb-486d-b33b-93e445035c05,Surface de référence de la forêt
0343f09b-8638-4694-91d6-c2b2ba1b124d,Strukturgüte Hochrhein (2020)
957f7c5e-034b-424d-8753-f237fa6beeb8,geodienste.ch WMS Gefahrenkarten
412828e6-7986-4668-af38-460afa108107,Infrastructure d'eau potable - Centrales de commande
cd9d8256-d6b0-42e7-99bd-d6725608bb0e,Übersichtsplan 1:10'000 von 1881 Gemeinde Köniz
221c9d98-2c06-4677-9cd2-2191548b8ea4,AT208 - Périmètres à fiche de mesures
79a47501-c1f7-4a7b-85bc-ef3e965b8b20,Fruchtfolgeflächen
FE63D7F2-6903-497E-AA3C-899224DD7E8A,Secteurs d'urgence forestiers et Points T de rencontre en cas d’accident
27376090-9b2c-47f1-8f44-37e6c32ba706,Leitungskataster (Gemeinde Ettingen)
54219d7b-113a-457a-a48b-c0317c68fa41,"Geodatenmodell ""LFI_Vorrangfunktion_V1"""
22d2e471-e1d4-4bde-9424-37d6188d0ee5,Perimeter Wasserversorgung Wilihof
35322d08-89d8-452f-94eb-e273ef24defc,"Leitungskataster Wasser, Abwasser der Gemeinde Kölliken"
8f085f12-c42c-41b2-a95f-bad9c1f5144a,Réserves forestières
ffdc5f27-8c56-4d7f-9972-fa6533c2ce2b,Typologie des paysages
bfbb9f1a-e44c-401d-81b1-f12db96a3aa6,Luftqualitätskarte 2005
ad9c267e-d670-4d0c-9cda-e714b5fc06d4,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Wintersingen)
624b299f-9c72-4dae-9074-29c71bfa67ae,Largement bâti
235b8e4a-6347-4e8a-a1e0-63309c8c7fde,Régions pour les comptages des marmottes
99b743f9-7e2a-4962-8762-97f8d69c3684,Kommunaler Nutzungsplan (Gemeinde Bretzwil)
64515fd9-ecfc-4dbc-9d99-459a85b124c0,Netzgebietskataster Elektrizität
c160c870-2ef6-4e53-9302-9b7d928b2add,"Geodatenmodell ""kt_Amphibien_Wanderobjekte_Codelisten_V1_1"""
57A9FA34-FFD3-453C-BB91-63283F3FCF9F,Différentes offres touristiques
70d375eb-2437-448a-8ba2-4bad8974a00c,Points fixes
bc7aff0d-df8d-4f21-9eb0-fd2ca7108ddf,"Geodatenmodell ""IVS_V2_1"""
21347beb-9d61-4747-a54f-021b415ac3b7,"Geodatenmodell ""LFI_Naturnaehe_V1_1"""
d3bd063b-78c3-45eb-955c-ae2be689fd51,"Fichier industries, artisanats, services - air (FR)"
25656112-7b1b-4602-8c70-a059a1f60712,RDP Planungszonen Hildisrieden
3ebb0927-f200-49d3-b101-6fe5c0f5bb13,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Tenniken)
e1d6f2af-0565-446b-98d1-457916131342,"Geodatenmodell ""SafetyZonePlan_LV03_V1_2"""
970d4202-e43d-4d91-b5e6-3d59eb67ddc3,"Geodatenmodell ""Bewirtschaftungseinheit_LV95_V1_3"""
24ff1897-9eb9-478c-b959-c57726ecebd4,"Geodatenmodell ""LFI_Eingriff_V1_1"""
1ecb37d2-05cc-47af-b411-1063937fef1e,Rayonnement solaire direct annuel calculé à partir du modèle de surface laser 2010
f799b93c-fd9e-47fd-9763-ba5e3ec75f81,RDP Bebauungspläne Menznau Rüdel-Lihrenmoos
5aa63ba3-96e5-47fd-a66b-d866f4e526a3,Zones alluviales d'importance cantonale et locale
333ccf83-23c6-4100-9b57-d2aa634a079c,Amtliche Vermessung Mutationshandrisse
5f01b592-5e4c-49a5-a55b-0fb3372d847d,Behindertengerechtes Leben - Verbesserungen
2e3c4f01-c5de-42e0-9bd4-1e7ba6503993,Kernzonen
ed6a5a8a-131c-48c9-89f4-11db94123622,geodienste.ch WMS Fixpunkte (Kategorie 2)
678a5322-5939-421a-9128-bf208631cec2,RDP Leitungskataster Abwasser Aesch
1ae0ba9d-d8a4-46c2-a6b3-3e9e72a847c2,Pentes calculées à partir du modèle de terrain laser 2010
8edcc18b-afee-4bd7-b137-84e6e41cae9a,"Modelldokumentation ""Kantone"""
73c2d253-c155-48f9-bbc1-4c766c924b14,"Geodatenmodell ""DBGZ_NADUF_LV95_V1_1"""
b8617caf-3193-4832-acf0-73ed13edaaf2,Amphibien Ausbreitungskarten - Rana dalmatina
4c6536d0-2c4f-4693-9b09-b2098941f000,RDP Bebauungspläne Horw Pilatushang
b7568e85-39b5-4abe-b2de-2927fe5d019c,"Geodatenmodell ""Laermempfindlichkeitsstufen_LV03_V1_1"""
373e450a-3340-4bdc-8b4a-064bab020097,"Geodatenmodell ""kt_Amphibien_Laichgebiete_LV95_V1_1"""
407849b8-5a0f-4674-8a9d-a4c82ead45ad,SWISSIMAGE 50 cm - Archives 1998 (Fribourg)
152f2aa3-bbe1-49dd-bd72-165d82d253c1,Laichplätze Bachforellen 2020
64d9da42-911a-4f94-880a-2b7db884c57a,Zone pour préavis Commission des dangers naturels
e41aafb4-16ee-4fd3-9002-acb6b9dfca04,Beschreibung der NO2-Belastung im Misox und Rheintal
a8440c09-af2f-405a-b914-9a4c8494d0ab,Kommunaler Nutzungsplan (Gemeinde Lampenberg)
5953a1d3-7003-4901-8932-1273a0ed1071,"Modelldokumentation ""Waldreservate"""
cb109ce5-7480-4c30-99eb-e487ca2b1b7b,RDP Zonenplan Nottwil
5db9913a-a4d2-49af-863c-80943fc5b9ca,Plan du modèle MOPplusFR
1284076b-101d-40ff-8868-c4d25c0b8c24,Inventar Gebäudebrüter
d98fb60e-b914-4246-ae53-f0714949e880,Passages forcés dans les corridors à faune
335ba8a3-74af-445f-97ca-0c56e8b0625e,Réseau routier TomTom et profile de vitesse
57c21195-59ec-4af1-bd7e-fe5006d8183d,RDP Leitungskataster Abwasser Entlebuch
89afd3ab-6f64-4e32-bebb-79596debeac3,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Laufen)
c07862a4-aab3-4001-947c-39e202d38377,Kommunaler Nutzungsplan (Gemeinde Biel-Benken)
1c86137b-babe-4514-830f-36059df93914,Kommunaler Nutzungsplan (Gemeinde Langenbruck)
de38827f-b0db-4d81-b3ee-83147b716976,Frayères à Nases (FR)
f5e9bcc8-7026-4b3f-8387-27495ba2e9b0,Sécurité de l’approvisionnement en électricité: zones de desserte
6bedfd10-faac-4507-a4cb-3ef426dce30f,Erhöhter Kältebedarf
9336c6ce-89bf-4b86-85da-e98da05d3f18,Perimeter Abwasserentsorgung Sempach
3b8b6b83-8f63-4c6c-aed6-57bf49231989,Raumbewirtschaftung Immobilien Basel-Stadt
778ef313-8874-419d-92d8-3002dc5084b2,"Geodatenmodell ""Flachmoore_LV95_V1_1"""
4cc688fb-1c60-4251-ae3e-8435776155a2,"Geodatenmodell ""Trockenwiesen_LV03_V1"""
f71764cd-5693-4f63-b28d-049a6d78af1f,"Geodatenmodell ""Hanglagen_Kataloge_V1_2"""
ce12b12c-715e-47f0-a408-08c94b9789eb,Cartes pédologiques des remaniements parcellaires fribourgeois établies par la FAL.
765237cd-7350-4b82-9216-9cabd7d1ac1a,RDP Leitungskataster Wasser Escholzmatt Lehn
1939bc5d-c74c-4f94-95a7-98033ba4741e,"Modelldokumentation ""Bundesinventar der Hoch- und Übergangsmoore von nationaler Bedeutung"" - V1.1"
17c7b662-5a50-4170-b708-e6b74d691011,Schulhäuser Emmen
1f0335d8-df2d-4986-a596-115108ed20c5,Strassenklassifizierung Gemeinde Köniz
5c18303d-7f2f-410f-8d32-91c3ffb2666f,"Modelldokumentation ""Ruhezonen für Wildtiere (inkl. Routennetz)"""
46826c9f-f91c-4925-900a-c3fb5748f18b,"Geodatenmodell ""Amphibien_Wanderobjekte_LV95_V1_1"""
c02da032-7b8e-4342-b227-a596455dd8b7,Invasive gebietsfremde Pflanzen - Potentialkarte Armenische Brombeere
ca9f424e-60f3-4dad-8039-262560f8c7a2,Kommunaler Nutzungsplan (Gemeinde Blauen)
4a95ce64-15b5-4a7c-a392-3345fee2a0dc,Luftqualitätskarte 2015
71ff8140-6dee-4113-a54c-a9de4949f8ee,Digitales Terrainmodell (DTM) 2018
d9853508-9f9a-466f-b007-1e2d5b537d54,Surfaces au bénéfice d'un contrat d'exploitation pour terrains maigres riches en espèces (Contrat LPN)
81b6c901-74e5-415c-b373-1deadfb52620,Balayage d'automne (petits véhicules) - Ville de Fribourg
7236c329-a053-41da-b05f-d8d9e271fe90,"Geodatenmodell ""LFI_Waldmischungsgrad_LV03_V1"""
b65fd49a-6634-4b72-a79b-1a481449860b,Daten der amtlichen Vermessung (Gemeinde Liedertswil)
4fa12982-2cf3-4f76-8ca9-53c6c77c2d82,Gewässerraum nach Übergangsbestimmungen
802d9527-428a-4576-850b-fff269c00f25,Tronçons routiers équipés avec des avertisseurs anti-gibier
4c3e48ec-edce-4704-b9b9-cd3c7622d580,Plan de la Ville de Fribourg de 2000 (BCU)
ded14d52-a007-4718-9c9e-8e06d76bb36e,Degrés de recouvrement des strates forestières
cca689db-e9a9-434c-a212-f9d81a39254f,RDP Leitungskataster Wasser Hergiswil (LU)-Dorf
4fb45635-6015-480a-b563-261cb432106b,RDP Zonenplan Ermensee
3c1af958-a0d7-49e6-90a3-02e6e68e1406,"Geodatenmodell ""LFI_Waldgebueschwald_V1_1"""
7c7b993a-0bb6-4739-a454-5bbe68c80c27,Plans cadastraux MCA caducs (édition RF)
7f228d0a-1275-454e-9c7d-686c7cafd9fa,Plan de la Ville de Fribourg de 1928 (BCU)
91fcfb86-0ad1-4b09-a5f9-61452924d935,"Geodatenmodell ""Zones_for_Emergency_Planning_V1_1"""
37635fc0-7501-4115-b65b-93877413f8cc,Prélèvements dans les cours d'eau (ancien)
7c7f0530-a645-40ef-bde0-f1cb472c41db,Admissibilité des sondes géothermiques verticales dans les Préalpes karstiques
1d03f196-ff95-4f6e-942e-5dcacab0da41,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Langenbruck)
9945d8cc-1e46-4f05-8ec5-dc0e863c4f28,REP Birs Phase 3 - Massnahmenplanung 2009
81f012a2-c353-4260-8d8b-d286c5c28957,Conduites du modèle MOPplusFR
790217f9-3d2a-4a08-bf3e-09c9c82881c4,RDP Baulinien Pfeffikon
7a382a3d-add8-4076-8bcd-31e3f76f703b,Leitungskataster (Gemeinde Maisprach)
18a21b09-e63f-4376-8962-7342260c4001,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Oberdorf (BL))
d78f641e-b37f-4503-8ce3-be8380c3d58a,Richtplan Energie Gemeinde Köniz
87f535d0-d446-4382-833c-205b38624279,Orthofoto 2023 Mai
e51bb82a-cbe0-4ce3-8eac-7dc36f5f2dd4,Entretien des cours d'eau
e2016df2-3abf-4cea-974c-288a37192e4e,RDP Bebauungspläne Schötz Gläng
e993e8b3-c7c1-44de-8888-e0a043db45c6,"Geodatenmodell ""SectoralPlanForAviationInfrastructure_LV03_V1_4"""
4d1d20c5-cfa8-45c1-93d7-d4780db521c0,"Geodatenmodell ""Hydrologische_Messnetze_V1_1"""
881a0da0-c86f-41e8-9862-08c401dd1b30,Kommunaler Nutzungsplan (Gemeinde Lausen)
e262e990-3f8b-44b0-af90-6db51362c689,Geochemischer Bodenatlas der Schweiz: Mangan
f5a92094-8748-4b5c-9b47-7209df186a0c,Périmètres de subventionnement décompté
0b849f4c-cdc8-4a96-b47a-7394a60fbe5e,Statische Waldgrenzen (Gemeinde Diepflingen)
45181487-0dba-4f7a-b35d-542745e9bfe1,Zones d'aléa sismique (FR)
183325aa-250c-4d81-9dce-692c804542b8,Gemeinde Zollikofen - Nutzungsplanung
e0fcbbab-f501-4c8e-b502-4df7882e0996,Planungsprojekte Emmen
043a5375-f58b-459b-aa41-ded7de997e13,"Geodatenmodell ""DistancesParRapportALaForet_MN03_V1_1"""
df4cb368-77ca-4559-b4e1-8cd92c21139b,Geochemischer Bodenatlas der Schweiz: Nickel
6c0a0f9d-3ae9-405d-a48d-7ad8ff537216,Statische Waldgrenzen (Gemeinde Eptingen)
bd2b6ef6-b2c3-4835-85d2-d7d5e030bc1f,RDP Leitungskataster Abwasser Ettiswil (inkl. Kottwil)
fea50b78-dcd7-44fe-8994-60207ac3e8ac,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Gelterkinden)
e461022e-8ca9-49c1-80aa-88277787378c,Gemeinde Kriechenwil - Amtliche Vermessung (AV)
dfda3622-2aa8-47a8-9afe-12c65588150d,LiDAR Bodenpunkte roh 2021
8df8f78c-f440-4ad1-b85c-2d75e8c25989,surfaces vérifiées lors de l'inventaire des peupliers noirs potentiels
b30c9efc-9bbd-4808-b9f3-b98b315cd09c,LiDAR Bodenpunkte roh 2018
721E8560-D7C1-4AAD-B323-805988881DBB,Limites administratives du Jura
588b7cd9-fe5d-43c7-abde-6b09d8bddb0c,Risikokarte (für Sicker- und Abschwemmverluste von Pflanzennährstoffen)
2de57544-a527-4d90-833e-988ac6a8bbd2,Forages pour sonde géothermique verticale
d5c9843e-7163-4198-a29b-79e59ea34c58,Inventar der historischen Verkehrswege
02e625b4-9945-4474-b7cf-928c604ff8d4,Ornithologisches Inventar beider Basel
ad5347e5-ae86-4513-871f-827103abb74e,Exposition au bruit du trafic ferroviaire en journée 2010 [SonBase] (VS)
3015df44-e183-40eb-9698-80930725af3a,Arrondissements forestiers
019d4e7a-38ac-488d-9c37-a86f26e804b8,Augusta Raurica: Profile
d7b1e0f7-8272-4f74-8562-dc0a869eb844,"Modelldokumentation ""Datenmodell Gefahrenkartierung"""
61484e77-fe5e-405e-b500-bb95c8a84448,Plans RF MFN caducs
381114c9-0bd2-4471-8df6-c1fe32ecf3d7,Commune dont les PAL sont publiables au cadastre RDPPF
a5fb94ac-c3bf-4a1d-b82f-1f5a641c7903,Carte CFF (1850)
b1c9f849-ee8e-4439-9599-06a844181084,Unités d'aménagement privées
f0afc9d9-4bfc-4a0f-abc5-5eb1dec168fb,Rebflächen 1995
d52187f6-615b-4654-ae42-e35154e5d4d3,Plan de la Ville de Fribourg de 2012 (BCU)
f223a06a-cb52-422f-88c4-3c6daa44e1da,RDP Leitungskataster Abwasser Escholzmatt-Marbach
7e52465d-6ba8-4312-96de-f40893bda07b,Perimeter Wasserversorgung Gemeinde Beromünster (Ortsteil Schwarzenbach)
4b2a1304-6ddb-4e56-97a7-8904535425bf,"Geodatenmodell ""MarginiDellaForesta_MN95_V1_1"""
b1e63b29-692e-4704-a5fc-deaf0a340f2a,RDP Zonenplan Romoos
d38eeefd-be53-496b-9706-0a74cd160da3,"Geodatenmodell ""LFI_Vegetationshoehenmodell_Relief_LV95_V1"""
ddc4dde0-d0bc-43cc-a0ce-0021729d5aa5,RDP Baulinien Luthern
42aba460-92a7-4de1-a6bc-9b193262fd20,"Modelldokumentation ""Amtliches Verzeichnis der Gebäudeadressen"" - V2.2"
a3cf946c-b192-4962-851a-cb14cc99655d,"Murs en pierres sèches (Albeuve, Haut-Intyamon)"
510e4405-694a-40bf-b7fd-cd3332f4f6bc,Stellflächen
053bcacc-0ae4-4e03-9a79-9e0ecb56cd77,"Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Februar"
ba7e832b-77cf-460a-83a3-6ad84aef312a,AT074 - Itinéraires VTT
966f41b1-ca4b-4fe2-baf7-33abe7b45778,Satellitenbild Basel-Stadt 2016 (30cm)
b3422370-8cbe-48a8-8c7e-99ad5ce80328,Kleinkläranlagen
704826a9-65cf-4943-8ebc-adec1673d6d6,Kommunaler Nutzungsplan (Gemeinde Känerkinden)
5ae8fddd-3493-4b09-a51c-29a9534fdaa6,"Geodatenmodell ""LFI_Vegetationshoehenstufen_V1"""
e15d64b0-8fb4-4e4e-8a20-4b6c279907eb,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Eptingen)
39edcb6c-3ab3-477a-8b06-18e942629114,Orthophotos Murtensee
bb58c865-05f9-4ae6-a94c-372d22781f08,Trafic Journalier Moyen à 10 ans des routes cantonales
86c9cc95-df73-4748-8d67-086722e6f2ec,"Geodatenmodell ""ExceptionalLoadsRoute_LV03_V1"""
47dc9b62-af02-454b-9e9e-7085c7b502b9,"Geodatenmodell ""Amphibien_Laichgebiete_V1_2"""
6070b738-d01d-4f62-a3fc-0f83644fad39,Archive des demandes de permis de construire
2d9c7e29-12bb-4248-a823-93fae52b4ca8,Données d'aide à la digitalisation des PAL
bee5b851-be84-4caa-a23f-96a703b1f338,Perimeter Abwasserentsorgung Kriens
ef48fce3-6b6c-4cb6-a573-7626f0949ff7,geodienste.ch WMS Landw. Bewirtschaftung: Nutzungsflächen
b84e19f1-2813-4aea-8aa7-4d17976200e5,Daten der amtlichen Vermessung (Gemeinde Burg im Leimental)
586c8a86-8e84-4967-89ea-09c41e1e9958,"Geodatenmodell ""Kant_Hydrologische_Messnetze_LV03_V1"""
8c8243dc-107d-441b-af27-0cfedf546ad8,Kantonales Wanderwegnetz
06c328ce-719d-46ce-a404-c9c14fbaee4d,Digitales Terrainmodell (DTM) 2012
ebe4b48e-326b-43dc-8596-4cf66c445ff2,Leitungskataster Abwasser der Gemeinde Enntebaden
c4503183-b069-4693-aa5b-b87297d89b11,"Geodatenmodell ""KbS_Basis_V1_3"""
c3016b95-57c3-41c2-813e-8dbe85fc4220,"Geodatenmodell ""Revitalisierung_Seen_V1_1"""
67c85230-6c9f-4ee4-96ca-8865bbfe6412,Grundbuchplan Gemeinde Köniz
eabfd8b9-72ff-42c9-ad0a-7b49126df95f,"Geodatenmodell ""swissTLMRegio_ILI2_LV95_V1"""
637eab19-de01-46d6-afa3-8e9703ee5a8d,AT076 - Interdictions VTT
d79268aa-c052-41cc-9e76-86c37556e314,"Modelldokumentation ""Luftbildaufnahmejahre"""
9224bdab-26ff-4936-825c-12e544c2b656,Métadonnées GEOCAT du Canton de Fribourg
f8ca237a-882b-4e72-8b81-81378fb9e85c,geodienste.ch WMS Grundwasservorkommen
93b00e9f-bffb-4db2-a733-6b8144529611,Atlas piscicole
e5cc561d-f4d2-49d4-a6a2-39ac7c8e5a26,Surfaces agricoles utiles ( SAU )
85532c3d-629d-4bd7-9c21-2d88da4ca3d9,RDP Leitungskataster Abwasser Greppen
71ed5f38-6485-4682-b4c1-24063506ad89,Statistique des déchets
96736e40-41b5-44b9-97a8-0e9abd993b91,NaiS-Weiserflächen und Beobachtungspunkte SuisseNaiS
f9f84208-0e1f-4d0f-973e-4fcb0be5f576,Point de rencontre d'urgence en Ville de Fribourg (ORCOC)
58e3c895-3dde-47e7-82a9-f0dd0b9f4341,"Geodatenmodell ""WZVV_LV03_V1_2"""
11c8d8cd-4e42-4d46-9c4a-82fca3be120b,"Geodatenmodell ""KbS_LV95_V1_4"""
a7d3bfd0-70f3-483d-9824-852d1c22c882,Topographische Aufnahmen 1934 (Historische Diverses)
fb438df7-6d62-4bc6-9dc1-5d1c2995a715,"Geodatenmodell ""PianiDirettori_V1"""
68d4a507-fc1c-4b3b-a119-eb1814b134cf,Recensements et repeuplements d'écrevisses dans le canton de Fribourg
df80efcb-8257-497e-8e98-c1445f9e61bf,Daten der amtlichen Vermessung (Gemeinde Ormalingen)
393f9e56-a95b-43ef-a5f9-828853868f7b,"Perimeter Wasserversorgung Wili, Gunzwil"
9d0824a5-7ad0-453d-9ada-5ce2538e6db2,"Geodatenmodell ""SupplySecurity_RuledAreas_V1_1"""
83e64116-c83e-4b2a-9d35-7bc59f9d78c6,Plantes néophytes dans le canton de Fribourg
bf1aa592-59ed-4372-b1b8-2118a5018823,True Orthofoto 2017 März
f670a555-0ebd-4746-b99c-2210b2a0358c,RDP Leitungskataster Brunnenetz Rüti
5df27da5-58e6-40d1-9998-850fa113f725,"Geodatenmodell ""swissBOUNDARIES3D_ili1_LV95_V1_3"""
6625b74c-4e48-4848-be05-fedb55624016,Gemeinde Guggisberg - Nutzungsplanung
976507b4-b643-4334-aa79-7fefb123ad30,"Geodatenmodell ""KbS_LV95_V1_3"""
02a2eba1-6bfb-4522-8d8c-a85735a1a2eb,"Geodatenmodell ""RadioTVTransmitters_LV03_V1"""
a73a3887-fd4d-49fb-94a8-80dc0bc9e6e5,"Modelldokumentation ""Kataster der belasteten Standorte"""
bbaa1450-ff7a-4665-a681-474cf8c6ff44,"Geodatenmodell ""AntennaLocation_LV03_V1_1"""
b4501889-c260-457b-b4c2-826eb4dc8d00,Feuersalamander
2efbab47-dec0-42f6-aca7-44cc9ff49d90,Mesures de compensation écologique - autoroute A1
82e36968-93dd-40cb-af57-703d6540f7a0,Abflusswerte der Gewässer
8a8c7873-7bd6-44a6-b06f-acd9e16f3992,"Geodatenmodell ""LFI_Schutzwaldregion_V1_1"""
786606bc-2b81-4426-8ccd-e3a2c76cdb14,Asiatische Hornisse
463e5a4c-a823-460b-b24c-958172e27f54,RDP Leitungskataster Fernwärme Neuenkirch-Vorder Krauerhus
22e93de4-9a5b-42bc-aa98-1bf6c6bdcb24,"Geodatenmodell ""Steinbockkolonien_V1_1"""
88ee5bcb-43af-4c6c-8fd6-1af8d24a27be,"Geodatenmodell ""Abfallanlagen_MatEntnahmestellen_LV03_V1_1"""
bcba111e-6968-475a-b51c-d5f7b58ff27e,Luftqualitätsuntersuchungen mit Flechten im Kanton Graubünden
34276e56-38d2-4c87-813b-ee8783e7dbb3,RDP Zonenplan Rain
bec0f7fd-b5a8-45b4-8af7-22e23e4a2601,Zones de nettoyage - Ville de Fribourg
4793ef39-af7f-4681-8fbf-36befd38da3d,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Lampenberg)
e402f7d7-8421-4ebe-933f-79408b99e02b,Système de gestion des zones d'activités SyZACT
3d179d70-a32b-46de-9563-5f4fe5824f67,"Geodatenmodell ""RadioTVTransmitters_LV95_V1"""
988c5721-eb69-41a9-95fd-5debfef60f8d,geodienste.ch WMS Kantonale Ausnahmetransportrouten
7eb3b4ab-433c-49cf-b0eb-65741a967456,Mesures des immissions atmosphériques - stations mobiles
73ac6c11-76d0-4150-b776-36a2d02f1cd7,"Geodatenmodell ""swissTLM3D_ili1_LV03_V1_7"""
0d1eb429-1dd1-4bfe-a41e-98dfc9efa042,Ecomorphologie des cours d'eau
e206f948-a3cb-44f3-9786-c86e33b66c81,Luftqualitätskarte 2020 – Deposition
880bdb34-9bbd-47d0-9f9b-b4f878a84f3d,"Geodatenmodell ""MD01MUCH24I"""
4f15289f-4ae3-4c14-92c0-482d211092da,Carte d'intensités des dangers d'avalanche par processus détaillé
dcf800e8-3893-489c-9850-f1857dff2366,Orthofoto 1999 März
f87d692e-8d65-4188-94ba-61b4c61d621c,Allgemeine Lage der Grundwasserstände und Quellschüttungen
808f3924-f93a-427b-85be-a371d7377bc4,"Oberflächenmodell (DOM) 2021, Reliefschattierung"
fdf5f71a-5e20-4213-88bf-7eb59b891b6b,RDP Leitungskataster Wasser Schüpfheim Dorf
f22adb1c-dbe0-452e-bda0-8ae89c0a2aa8,Waldreservate
a448dd73-95f2-4897-8ff4-af14e2d33f14,"Geodatenmodell ""DM01AVCH24D"""
7cb578f8-ca6f-40ef-8d39-d27414cc3047,Grundwasservorkommen
1a9add9e-c628-4229-b9c6-68e81fc602de,Lufthygienische Untersuchungen an der A13 bei Maienfeld
9b33e143-7335-4906-89dd-73a7ee722faa,Découpe des tronçons de route de la Ville de Fribourg
29a76c53-9756-4345-840f-f283ea3b1706,"Geodatenmodell ""PlanerischerGewaesserschutz_LV95_V1_1"""
bd7d9690-514a-46f6-a2d0-3f895dfb5904,"Geodatenmodell ""MarginiDellaForesta_V1_2"""
a4e4d18a-dd9d-4104-aa16-d724571c39e2,"Geodatenmodell ""Siegfriedkarten_V1"""
dd356948-3bbd-429d-855d-2bb37da84404,Messstellen ABC-Wehr
efdf7660-15e2-4057-ac0e-4dd9a07a1b6c,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Rickenbach (BL))
191bd154-064a-4279-9f78-56b922e61821,RDP Bebauungspläne Horw Oberspissen
79d26fd0-6641-4205-bec6-bddea1a69bd7,Bildarchiv Emmen
0d423633-1e81-4aba-8fb3-52b29f2b19f7,"Geodatenmodell ""Hazard_Mapping_LV95_V1_2"""
d862326c-4646-4e1b-ab16-7b66f1582a95,"Geodatenmodell ""ERKAS_Betriebe_Karte_V2_0"""
b75693df-f9a4-4f73-86d5-7eaf51174cd2,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Reigoldswil)
bab11edd-20db-4e9e-8c7c-edb033684b88,"Geodatenmodell ""NoisePollutionRegisterForRailwayInfrastructure_LV03_V1_3"""
dae6543e-192b-4860-8e23-18c34d573a70,Photos aériennes Vol Lothar 2000
c28b2eaf-4571-4323-bc17-3a92234a7bd3,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Roggenburg)
6ddfc91d-cb45-4253-bdfc-309f181e1045,"Geodatenmodell ""BLN_V1"""
ba0b1ae6-25f2-4eaa-bdd9-34ea7fad6096,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Lausen)
873dbd6c-db69-45a6-bf21-29fd6439fb63,Aires de desserte des entreprises d'approvisionnement électrique
c73e0e64-2461-4ac0-b69a-cebd30ea6c94,Qualité des eaux de surface: analyses hydrobiologiques
553d6170-775c-4ffd-97d2-e9c8e3e5690f,Autorisations - Conventions – Décisions
155bc1a8-d35c-4bb8-ad89-4046b90280d1,"Geodatenmodell ""DTM_AV_ili2_CHLV03_V1"""
721c01a7-02c5-4576-8cc1-7b2dc78e3817,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Birsfelden)
1c31d6d3-ccb7-46a7-8f4a-f2abbdcd6779,E-Bike Ladestationen Gemeinde Köniz
87cd28f9-cd5e-46d6-bbf9-6c3013d69843,"Geodatenmodell ""Biotoppunkte_V1_1"""
917e81a0-004e-4d26-a85b-27ed61aec844,WFS Emmen
02c516cf-683f-4d94-8397-09a5dfa2676d,"Geodatenmodell ""kt_Hochmoore_V1"""
7f5ec788-a521-49fd-801d-91ee769687bb,"Geodatenmodell ""Alpenkonvention_V1_1"""
37be5e1c-725e-43fd-a401-f72456de02cb,"Geodatenmodell ""swissBOUNDARIES3D_ili1_LV03_V1_3"""
a6d71ecd-92c2-4da7-85db-ec26e1b881c6,Photo aérienne des marais de Guin (résolution 50 cm)
ec52ae81-1fc5-4301-9471-a4c0bd0bf810,"Geodatenmodell ""LFI_Luftbildaufnahmejahr_V1_1"""
93872040-bfb4-4631-ba96-7611b12f92e7,"Geodatenmodell ""LFI_Waldgesellschaft_V1"""
